book,character,gender,descriptor,sentiment
the_scarlet_pimpernel,Marguerite St. Just,female,meet,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,artistic,0.3333333333333333
the_scarlet_pimpernel,Marguerite St. Just,female,parisian,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,social,0.03333333333333333
the_scarlet_pimpernel,Marguerite St. Just,female,eighteen,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,young,0.1
the_scarlet_pimpernel,Marguerite St. Just,female,devoted,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,charming,0.7
the_scarlet_pimpernel,Marguerite St. Just,female,brilliant,0.9
the_scarlet_pimpernel,Marguerite St. Just,female,exclusive—exclusive,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,mere,-0.5
the_scarlet_pimpernel,Marguerite St. Just,female,untoward,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,fashionable,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,french,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,scorn,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,worldly,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,endow,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,cosmopolitan,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,well-born,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,wealthy,0.5
the_scarlet_pimpernel,Marguerite St. Just,female,happy,0.8
the_scarlet_pimpernel,Marguerite St. Just,female,give,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,starchy,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,happy,0.8
the_scarlet_pimpernel,Marguerite St. Just,female,see,0.0
the_scarlet_pimpernel,Marguerite St. Just,female,happy,0.8
the_scarlet_pimpernel,Marguerite St. Just,female,intellectual,0.3
the_scarlet_pimpernel,Marguerite St. Just,female,early,0.1
